"parsimony","norm_pars","method","gene","tree"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
5,0.714285714285714,"NP_SPAdes","IncFII_pRSB107","cgMLST"
5,0.714285714285714,"NP_SPAdes","IncFII_pRSB107","cgMLST"
5,0.714285714285714,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
5,0.714285714285714,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
4,0.571428571428571,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
5,0.714285714285714,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
5,0.714285714285714,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
5,0.714285714285714,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
5,0.714285714285714,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
5,0.714285714285714,"NP_SPAdes","IncFII_pRSB107","cgMLST"
5,0.714285714285714,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
5,0.714285714285714,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
5,0.714285714285714,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
5,0.714285714285714,"NP_SPAdes","IncFII_pRSB107","cgMLST"
5,0.714285714285714,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
5,0.714285714285714,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
5,0.714285714285714,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
5,0.714285714285714,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
5,0.714285714285714,"NP_SPAdes","IncFII_pRSB107","cgMLST"
5,0.714285714285714,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
5,0.714285714285714,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
5,0.714285714285714,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
5,0.714285714285714,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
5,0.714285714285714,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
4,0.571428571428571,"NP_SPAdes","IncFII_pRSB107","cgMLST"
5,0.714285714285714,"NP_SPAdes","IncFII_pRSB107","cgMLST"
5,0.714285714285714,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
5,0.714285714285714,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
5,0.714285714285714,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
4,0.571428571428571,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
5,0.714285714285714,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
5,0.714285714285714,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
5,0.714285714285714,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
5,0.714285714285714,"NP_SPAdes","IncFII_pRSB107","cgMLST"
5,0.714285714285714,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
5,0.714285714285714,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
5,0.714285714285714,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
5,0.714285714285714,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
5,0.714285714285714,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
4,0.571428571428571,"NP_SPAdes","IncFII_pRSB107","cgMLST"
5,0.714285714285714,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
5,0.714285714285714,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
5,0.714285714285714,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
5,0.714285714285714,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
5,0.714285714285714,"NP_SPAdes","IncFII_pRSB107","cgMLST"
5,0.714285714285714,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
4,0.571428571428571,"NP_SPAdes","IncFII_pRSB107","cgMLST"
5,0.714285714285714,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
4,0.571428571428571,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
5,0.714285714285714,"NP_SPAdes","IncFII_pRSB107","cgMLST"
3,0.428571428571429,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
5,0.714285714285714,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
5,0.714285714285714,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
7,1,"NP_SPAdes","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_SPAdes","IncFII_pRSB107","cgMLST"
5,0.714285714285714,"NP_Unicycler","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_Unicycler","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_Unicycler","IncFII_pRSB107","cgMLST"
7,1,"NP_Unicycler","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_Unicycler","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_Unicycler","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_Unicycler","IncFII_pRSB107","cgMLST"
7,1,"NP_Unicycler","IncFII_pRSB107","cgMLST"
7,1,"NP_Unicycler","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_Unicycler","IncFII_pRSB107","cgMLST"
7,1,"NP_Unicycler","IncFII_pRSB107","cgMLST"
7,1,"NP_Unicycler","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_Unicycler","IncFII_pRSB107","cgMLST"
7,1,"NP_Unicycler","IncFII_pRSB107","cgMLST"
7,1,"NP_Unicycler","IncFII_pRSB107","cgMLST"
5,0.714285714285714,"NP_Unicycler","IncFII_pRSB107","cgMLST"
7,1,"NP_Unicycler","IncFII_pRSB107","cgMLST"
7,1,"NP_Unicycler","IncFII_pRSB107","cgMLST"
5,0.714285714285714,"NP_Unicycler","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_Unicycler","IncFII_pRSB107","cgMLST"
7,1,"NP_Unicycler","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_Unicycler","IncFII_pRSB107","cgMLST"
6,0.857142857142857,"NP_Unicycler","IncFII_pRSB107","cgMLST"
